,Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
10284,2012-06-10,CoffsHarbour,0.0,2.2,0.0,S,41.0,SW,S,17.0,22.0,65.0,94.0,1024.2,1020.6,7.0,8.0,13.3,14.1,No,Yes
10285,2012-06-11,CoffsHarbour,28.0,2.4,0.0,SW,52.0,WSW,WSW,26.0,26.0,93.0,92.0,1017.3,1013.7,8.0,8.0,13.1,13.8,Yes,Yes
10286,2012-06-12,CoffsHarbour,51.8,1.4,3.0,SSE,54.0,SW,SW,30.0,20.0,94.0,91.0,1014.1,1013.0,7.0,7.0,14.6,16.1,Yes,Yes
10287,2012-06-13,CoffsHarbour,30.0,2.8,3.6,S,48.0,SW,S,22.0,19.0,89.0,80.0,1017.4,1015.5,7.0,8.0,15.0,17.2,Yes,Yes
10288,2012-06-14,CoffsHarbour,1.6,0.0,9.1,SW,37.0,SW,S,22.0,19.0,65.0,69.0,1017.9,1016.2,3.0,1.0,17.1,18.8,Yes,No
10289,2012-06-15,CoffsHarbour,0.0,1.6,9.4,NNE,30.0,N,NE,2.0,20.0,81.0,68.0,1019.4,1016.4,1.0,0.0,15.1,20.3,No,No
10291,2012-06-17,CoffsHarbour,0.0,1.6,9.5,NNW,37.0,W,SW,9.0,11.0,53.0,42.0,1020.7,1018.0,1.0,0.0,16.7,19.6,No,No
10292,2012-06-18,CoffsHarbour,0.0,2.4,9.5,SW,33.0,NW,SSE,6.0,13.0,62.0,40.0,1022.3,1019.9,1.0,1.0,14.7,18.2,No,No
10293,2012-06-19,CoffsHarbour,0.0,1.6,9.5,NNE,46.0,NNW,SSE,4.0,11.0,60.0,53.0,1021.0,1018.0,0.0,0.0,14.6,17.5,No,No
10294,2012-06-20,CoffsHarbour,0.0,1.4,9.4,NNE,26.0,WSW,NE,6.0,15.0,79.0,53.0,1023.7,1019.4,1.0,1.0,13.6,17.8,No,No
10299,2012-06-25,CoffsHarbour,0.0,1.4,9.5,NNW,30.0,SSW,N,6.0,17.0,73.0,39.0,1029.8,1024.8,1.0,1.0,12.2,18.2,No,No
10300,2012-06-26,CoffsHarbour,0.0,1.6,1.5,S,46.0,WSW,S,20.0,20.0,62.0,63.0,1028.1,1024.9,7.0,7.0,14.8,17.6,No,Yes
10306,2012-07-02,CoffsHarbour,0.0,2.0,9.7,SSW,37.0,NW,WSW,11.0,13.0,54.0,35.0,1018.0,1015.2,0.0,1.0,13.1,17.8,No,No
10307,2012-07-03,CoffsHarbour,0.0,2.0,9.5,SW,33.0,WSW,SSE,17.0,15.0,63.0,41.0,1019.8,1017.3,1.0,0.0,11.1,15.9,No,No
10308,2012-07-04,CoffsHarbour,0.0,1.8,8.4,SW,41.0,W,SW,13.0,20.0,66.0,41.0,1022.9,1021.9,1.0,1.0,12.6,16.7,No,No
10312,2012-07-08,CoffsHarbour,1.0,1.6,9.2,S,31.0,SW,SSE,15.0,13.0,71.0,59.0,1030.4,1028.2,1.0,1.0,15.1,17.3,No,No
10313,2012-07-09,CoffsHarbour,0.0,2.0,4.9,S,22.0,WSW,SSE,7.0,7.0,92.0,62.0,1030.5,1027.4,6.0,6.0,12.7,17.9,No,Yes
10314,2012-07-10,CoffsHarbour,8.4,1.8,0.8,N,39.0,NW,N,11.0,17.0,97.0,81.0,1027.9,1024.0,7.0,8.0,14.0,17.5,Yes,No
10315,2012-07-11,CoffsHarbour,0.8,0.2,7.2,N,44.0,N,NNE,19.0,22.0,67.0,59.0,1023.0,1019.0,7.0,7.0,18.3,21.9,No,Yes
10320,2012-07-16,CoffsHarbour,0.0,2.4,9.9,SSW,30.0,WSW,S,11.0,19.0,54.0,46.0,1028.1,1026.8,0.0,1.0,13.0,16.5,No,No
10322,2012-07-18,CoffsHarbour,1.8,1.4,1.4,NW,20.0,NW,SW,11.0,7.0,83.0,87.0,1021.0,1016.9,7.0,8.0,15.9,16.8,Yes,Yes
10324,2012-07-20,CoffsHarbour,0.0,3.6,7.0,SW,61.0,SW,SSW,33.0,41.0,55.0,44.0,1021.0,1019.7,2.0,2.0,15.5,17.5,No,No
10326,2012-07-22,CoffsHarbour,0.0,4.8,2.1,SSW,69.0,SSW,SSW,31.0,39.0,75.0,64.0,1025.1,1023.6,7.0,7.0,13.5,15.6,No,Yes
10327,2012-07-23,CoffsHarbour,1.4,1.2,4.2,SSW,56.0,WSW,SSW,30.0,26.0,77.0,73.0,1025.2,1022.6,7.0,7.0,13.0,15.5,Yes,Yes
10328,2012-07-24,CoffsHarbour,4.4,2.4,5.3,SW,48.0,SW,SSW,28.0,24.0,75.0,62.0,1025.5,1023.6,2.0,7.0,14.6,17.1,Yes,No
10329,2012-07-25,CoffsHarbour,0.6,2.2,9.5,WSW,26.0,WSW,ESE,13.0,11.0,69.0,49.0,1024.3,1021.5,7.0,1.0,16.0,18.3,No,No
10334,2012-07-30,CoffsHarbour,0.0,2.8,10.1,S,41.0,SSW,S,19.0,22.0,52.0,39.0,1022.3,1018.7,1.0,1.0,14.1,17.6,No,No
10335,2012-07-31,CoffsHarbour,0.0,3.8,9.7,S,44.0,SW,SSW,22.0,22.0,48.0,43.0,1023.5,1020.4,1.0,3.0,14.2,16.4,No,No
10336,2012-08-01,CoffsHarbour,0.0,2.6,10.1,SW,31.0,WSW,SSE,13.0,17.0,47.0,40.0,1022.1,1018.3,1.0,1.0,13.2,16.2,No,No
10340,2012-08-05,CoffsHarbour,0.0,2.4,10.4,NE,31.0,NW,NE,7.0,22.0,55.0,28.0,1019.7,1014.6,0.0,1.0,16.2,19.9,No,No
10341,2012-08-06,CoffsHarbour,0.0,3.0,10.1,W,33.0,NNW,ESE,13.0,11.0,39.0,31.0,1017.1,1014.7,1.0,0.0,18.1,22.1,No,No
10342,2012-08-07,CoffsHarbour,0.0,2.8,10.0,S,26.0,SSW,E,6.0,11.0,45.0,38.0,1024.5,1022.2,0.0,0.0,13.4,16.8,No,No
10343,2012-08-08,CoffsHarbour,0.0,2.4,10.2,NNE,28.0,NNW,NE,6.0,15.0,54.0,42.0,1023.5,1018.6,0.0,0.0,14.0,19.8,No,No
10348,2012-08-13,CoffsHarbour,0.0,4.4,5.5,SW,46.0,SW,S,17.0,19.0,63.0,63.0,1025.8,1023.3,7.0,7.0,13.8,17.2,No,No
10349,2012-08-14,CoffsHarbour,0.0,2.2,8.7,ENE,24.0,NNW,E,6.0,13.0,57.0,41.0,1022.2,1019.4,1.0,5.0,16.4,18.4,No,No
10350,2012-08-15,CoffsHarbour,0.0,2.2,10.4,NNE,33.0,NW,NNE,9.0,24.0,43.0,32.0,1020.7,1016.2,1.0,1.0,17.2,21.2,No,No
10354,2012-08-19,CoffsHarbour,0.0,4.0,10.5,SSE,26.0,N,ESE,9.0,15.0,45.0,43.0,1021.2,1019.7,0.0,1.0,15.3,18.0,No,No
10362,2012-08-27,CoffsHarbour,0.0,3.8,10.6,SSE,37.0,SW,SE,20.0,13.0,57.0,48.0,1024.3,1022.5,2.0,1.0,16.3,17.8,No,No
10363,2012-08-28,CoffsHarbour,0.2,4.0,10.1,E,26.0,NNW,E,4.0,17.0,54.0,54.0,1025.4,1021.7,1.0,3.0,17.4,18.5,No,No
10364,2012-08-29,CoffsHarbour,0.0,2.6,10.6,NE,54.0,NNW,NNE,22.0,35.0,56.0,60.0,1021.6,1015.3,1.0,1.0,18.3,20.0,No,No
10368,2012-09-02,CoffsHarbour,0.0,6.2,10.5,WSW,37.0,SW,SE,26.0,15.0,44.0,42.0,1023.7,1020.8,1.0,1.0,16.2,18.1,No,No
10369,2012-09-03,CoffsHarbour,0.0,3.8,10.9,E,22.0,SW,ESE,7.0,15.0,48.0,43.0,1022.7,1020.0,0.0,0.0,16.8,18.9,No,No
10370,2012-09-04,CoffsHarbour,0.0,3.0,10.7,NNE,39.0,NNE,NE,11.0,28.0,48.0,65.0,1024.3,1020.6,0.0,1.0,17.6,19.8,No,No
10371,2012-09-05,CoffsHarbour,0.0,3.2,10.7,NE,54.0,N,NNE,11.0,39.0,45.0,59.0,1021.2,1015.0,0.0,0.0,21.0,21.3,No,No
10376,2012-09-10,CoffsHarbour,0.0,4.2,10.3,NE,39.0,N,ENE,11.0,24.0,52.0,64.0,1027.2,1023.0,3.0,7.0,19.3,19.0,No,No
10377,2012-09-11,CoffsHarbour,0.0,2.8,10.5,SE,30.0,N,NE,9.0,13.0,50.0,45.0,1024.2,1021.2,1.0,1.0,21.0,22.0,No,No
10378,2012-09-12,CoffsHarbour,0.0,3.0,10.4,NNE,46.0,ESE,NE,15.0,30.0,72.0,74.0,1024.2,1019.1,3.0,1.0,19.3,20.6,No,No
10382,2012-09-16,CoffsHarbour,0.0,8.8,10.4,NE,33.0,SSE,NE,13.0,24.0,58.0,60.0,1023.2,1018.3,1.0,3.0,17.8,18.6,No,No
10383,2012-09-17,CoffsHarbour,0.0,3.4,7.6,NNE,50.0,NNW,NE,15.0,30.0,53.0,71.0,1019.7,1016.5,1.0,5.0,21.0,19.2,No,Yes
10384,2012-09-18,CoffsHarbour,8.4,4.4,5.7,NNE,44.0,NE,NNE,17.0,31.0,64.0,61.0,1019.8,1015.3,7.0,6.0,18.7,20.7,Yes,Yes
10385,2012-09-19,CoffsHarbour,21.2,3.6,10.7,NNW,31.0,SE,SE,9.0,15.0,64.0,76.0,1016.0,1012.9,1.0,1.0,20.0,20.6,Yes,No
10391,2012-09-25,CoffsHarbour,3.4,3.0,9.6,SW,30.0,SSW,SE,19.0,17.0,56.0,49.0,1021.2,1019.4,1.0,1.0,19.4,20.0,Yes,No
10392,2012-09-26,CoffsHarbour,0.2,4.6,6.2,E,30.0,WSW,ENE,11.0,17.0,66.0,62.0,1022.8,1019.7,5.0,1.0,19.8,20.3,No,No
10396,2012-09-30,CoffsHarbour,0.0,5.0,9.9,S,33.0,S,ESE,24.0,15.0,45.0,45.0,1020.1,1018.4,3.0,1.0,17.4,18.2,No,No
10397,2012-10-01,CoffsHarbour,0.2,5.0,5.0,SSW,28.0,S,SE,17.0,15.0,49.0,48.0,1026.9,1025.1,5.0,7.0,17.9,19.1,No,No
10398,2012-10-02,CoffsHarbour,0.0,4.0,10.9,SSE,46.0,SSW,SSE,33.0,31.0,43.0,52.0,1031.4,1028.6,1.0,1.0,19.4,19.7,No,No
10399,2012-10-03,CoffsHarbour,0.0,6.2,11.4,ENE,37.0,ESE,NE,13.0,26.0,45.0,54.0,1028.5,1023.5,1.0,0.0,19.8,21.2,No,No
10404,2012-10-08,CoffsHarbour,0.0,6.4,8.0,SW,30.0,SW,ESE,20.0,15.0,55.0,59.0,1017.2,1012.8,5.0,4.0,18.0,19.2,No,No
10405,2012-10-09,CoffsHarbour,0.8,2.8,10.9,SW,43.0,WSW,S,19.0,30.0,54.0,57.0,1011.1,1009.5,0.0,1.0,17.9,20.2,No,No
10406,2012-10-10,CoffsHarbour,0.0,7.4,11.6,NE,59.0,N,NNE,26.0,43.0,54.0,62.0,1012.9,1006.9,1.0,1.0,20.1,23.5,No,Yes
10410,2012-10-14,CoffsHarbour,0.0,5.0,7.1,S,37.0,WSW,SSE,13.0,20.0,58.0,76.0,1024.2,1023.0,7.0,7.0,17.1,16.3,No,Yes
10411,2012-10-15,CoffsHarbour,8.0,2.6,10.8,ENE,33.0,WSW,E,7.0,24.0,52.0,56.0,1027.1,1024.2,1.0,1.0,17.4,21.3,Yes,No
10412,2012-10-16,CoffsHarbour,0.2,4.4,12.1,NE,56.0,WNW,NE,17.0,41.0,52.0,57.0,1022.5,1019.0,0.0,1.0,21.4,23.1,No,No
10413,2012-10-17,CoffsHarbour,0.0,5.2,11.6,SSW,54.0,NW,NE,20.0,26.0,40.0,41.0,1016.2,1012.2,1.0,1.0,24.5,28.7,No,No
10418,2012-10-22,CoffsHarbour,0.4,2.4,8.2,SSW,76.0,SSW,S,26.0,28.0,73.0,69.0,1014.1,1012.7,3.0,7.0,21.5,20.8,No,No
10419,2012-10-23,CoffsHarbour,0.4,7.0,9.3,SW,69.0,SW,S,31.0,44.0,65.0,,1024.2,1022.7,7.0,6.0,15.5,20.0,No,No
10420,2012-10-24,CoffsHarbour,0.4,6.4,11.4,S,35.0,SW,SE,24.0,17.0,55.0,38.0,1024.5,1020.6,4.0,1.0,17.9,21.2,No,No
10424,2012-10-28,CoffsHarbour,0.0,6.0,7.4,S,48.0,SSW,SSE,31.0,30.0,50.0,46.0,1023.8,1022.8,6.0,5.0,19.0,21.6,No,Yes
10425,2012-10-29,CoffsHarbour,4.6,6.4,2.9,SSW,30.0,WSW,SE,15.0,17.0,89.0,48.0,1024.0,1021.6,8.0,6.0,15.1,21.0,Yes,No
10426,2012-10-30,CoffsHarbour,0.0,4.0,5.6,E,28.0,E,NNE,7.0,19.0,68.0,61.0,1020.4,1017.5,7.0,5.0,18.9,21.0,No,No
10427,2012-10-31,CoffsHarbour,1.0,1.6,11.9,NE,39.0,E,NNE,9.0,26.0,56.0,59.0,1017.6,1014.9,1.0,1.0,22.0,24.1,No,No
10432,2012-11-05,CoffsHarbour,0.2,4.2,8.8,NNE,52.0,NNW,NNE,20.0,39.0,57.0,58.0,1020.3,1016.7,4.0,1.0,22.4,25.0,No,No
10433,2012-11-06,CoffsHarbour,0.0,6.6,12.1,NNE,54.0,N,NNE,26.0,35.0,56.0,61.0,1019.9,1017.2,1.0,6.0,23.0,23.5,No,No
10434,2012-11-07,CoffsHarbour,0.0,7.0,8.8,NNE,65.0,N,NNE,30.0,46.0,56.0,59.0,1017.3,1013.2,5.0,6.0,22.2,24.2,No,No
10435,2012-11-08,CoffsHarbour,0.0,6.0,8.8,NNE,65.0,N,NNE,28.0,46.0,62.0,70.0,1014.7,1011.9,5.0,6.0,23.8,23.9,No,Yes
10438,2012-11-11,CoffsHarbour,38.0,3.0,5.8,SSE,41.0,WSW,SSE,20.0,26.0,87.0,43.0,1026.0,1024.7,8.0,1.0,15.7,21.8,Yes,No
10439,2012-11-12,CoffsHarbour,0.6,5.6,9.2,NE,33.0,WSW,ENE,6.0,22.0,64.0,45.0,1026.6,1022.9,7.0,1.0,17.8,21.8,No,No
10440,2012-11-13,CoffsHarbour,0.0,4.2,13.0,NE,54.0,NNE,NNE,9.0,33.0,49.0,59.0,1019.4,1016.6,1.0,1.0,22.5,24.4,No,No
10441,2012-11-14,CoffsHarbour,0.0,6.4,6.7,SW,41.0,S,E,17.0,15.0,71.0,71.0,1018.8,1013.9,6.0,5.0,21.0,23.5,No,Yes
10446,2012-11-19,CoffsHarbour,0.0,4.0,8.4,SSW,50.0,SSW,SSE,30.0,30.0,60.0,63.0,1012.6,1011.4,2.0,7.0,20.6,20.6,No,No
10447,2012-11-20,CoffsHarbour,0.0,6.2,10.3,S,63.0,SW,S,33.0,43.0,51.0,61.0,1017.7,1017.9,4.0,3.0,20.4,23.4,No,No
10452,2012-11-25,CoffsHarbour,0.0,4.0,8.8,NNE,61.0,N,NNE,24.0,35.0,60.0,70.0,1017.4,1015.4,3.0,7.0,24.6,23.9,No,No
10453,2012-11-26,CoffsHarbour,0.0,4.8,10.7,NNE,59.0,N,NNE,26.0,43.0,72.0,60.0,1017.4,1014.5,1.0,5.0,23.3,26.2,No,No
10454,2012-11-27,CoffsHarbour,0.0,7.0,5.1,NE,44.0,N,NNE,24.0,28.0,64.0,63.0,1015.9,1013.2,7.0,7.0,24.6,25.7,No,No
10455,2012-11-28,CoffsHarbour,0.0,4.0,5.1,SSW,50.0,SE,SSE,6.0,13.0,72.0,78.0,1016.3,1015.4,7.0,6.0,24.6,24.8,No,No
10463,2013-01-06,CoffsHarbour,0.0,7.0,7.6,E,30.0,WSW,E,9.0,17.0,66.0,60.0,1020.3,1019.7,6.0,2.0,25.7,26.8,No,Yes
10464,2013-01-07,CoffsHarbour,1.2,5.8,11.8,ESE,26.0,S,E,13.0,17.0,66.0,57.0,1022.1,1019.5,4.0,1.0,25.0,26.4,Yes,No
10465,2013-01-08,CoffsHarbour,0.0,6.6,13.3,NNE,63.0,N,NE,20.0,46.0,53.0,63.0,1011.8,1005.6,0.0,0.0,26.0,28.6,No,No
10466,2013-01-09,CoffsHarbour,0.0,8.0,8.8,NNE,59.0,NNW,NE,24.0,37.0,39.0,59.0,998.3,995.8,2.0,3.0,30.6,29.9,No,Yes
10471,2013-01-14,CoffsHarbour,19.4,5.4,0.0,SSW,57.0,SW,SSW,26.0,37.0,92.0,93.0,1011.1,1013.9,8.0,8.0,20.7,20.1,Yes,Yes
10472,2013-01-15,CoffsHarbour,13.8,1.6,0.8,SW,31.0,WSW,ESE,22.0,9.0,80.0,67.0,1018.9,1017.1,7.0,8.0,20.1,22.2,Yes,No
10473,2013-01-16,CoffsHarbour,0.0,2.0,12.1,NE,44.0,NNW,NE,20.0,30.0,56.0,60.0,1015.5,1013.1,1.0,5.0,24.8,26.4,No,No
10477,2013-01-20,CoffsHarbour,3.8,7.4,0.0,SW,35.0,SW,SW,20.0,13.0,92.0,92.0,1014.9,1014.2,8.0,8.0,21.0,21.6,Yes,Yes
10478,2013-01-21,CoffsHarbour,2.0,0.8,0.0,WSW,35.0,WSW,SSW,22.0,24.0,81.0,73.0,1014.2,1012.5,8.0,8.0,22.3,25.5,Yes,Yes
10479,2013-01-22,CoffsHarbour,2.6,1.6,9.9,NE,50.0,WNW,NE,6.0,33.0,72.0,63.0,1011.8,1009.7,5.0,6.0,25.8,28.0,Yes,No
10480,2013-01-23,CoffsHarbour,0.0,6.2,6.7,NE,33.0,N,ENE,15.0,17.0,63.0,73.0,1012.8,1012.6,5.0,6.0,27.5,26.1,No,Yes
10487,2013-01-30,CoffsHarbour,0.2,2.8,9.0,SSW,35.0,SW,S,15.0,17.0,88.0,80.0,1013.4,1013.4,8.0,2.0,22.4,25.6,No,No
10489,2013-03-01,CoffsHarbour,0.2,5.4,0.0,N,31.0,N,NNE,9.0,13.0,82.0,92.0,1009.4,1009.5,8.0,8.0,23.1,22.8,No,Yes
10491,2013-03-03,CoffsHarbour,36.0,1.8,1.2,E,41.0,ESE,ESE,19.0,22.0,75.0,69.0,1016.0,1015.6,8.0,8.0,23.6,24.6,Yes,Yes
10492,2013-03-04,CoffsHarbour,13.8,2.6,0.2,ESE,48.0,ESE,ESE,24.0,30.0,76.0,79.0,1018.2,1017.6,7.0,7.0,22.6,23.0,Yes,Yes
10493,2013-03-05,CoffsHarbour,3.8,5.4,8.5,ESE,39.0,ESE,SE,19.0,20.0,65.0,58.0,1019.7,1018.6,7.0,6.0,23.1,25.4,Yes,No
10494,2013-03-06,CoffsHarbour,0.0,6.2,5.6,SE,35.0,W,E,11.0,19.0,78.0,63.0,1019.7,1018.6,7.0,6.0,21.8,24.8,No,Yes
10499,2013-03-11,CoffsHarbour,0.6,5.6,7.7,ESE,28.0,SW,ESE,15.0,17.0,80.0,56.0,1019.3,1018.8,7.0,3.0,21.7,26.0,No,Yes
10500,2013-03-12,CoffsHarbour,2.0,4.0,3.3,ESE,31.0,WSW,SSE,19.0,11.0,86.0,65.0,1019.1,1017.4,7.0,6.0,20.5,24.3,Yes,No
10501,2013-03-13,CoffsHarbour,0.6,3.2,8.6,SW,30.0,WSW,SE,17.0,17.0,86.0,57.0,1014.4,1011.8,6.0,3.0,20.1,25.3,No,No
10505,2013-03-17,CoffsHarbour,0.0,4.4,7.6,S,65.0,S,S,15.0,44.0,67.0,63.0,1008.9,1010.8,0.0,6.0,24.9,23.8,No,No
10506,2013-03-18,CoffsHarbour,0.0,9.0,6.9,SSW,43.0,SW,SE,22.0,19.0,59.0,68.0,1019.3,1019.3,3.0,7.0,19.8,21.1,No,Yes
10507,2013-03-19,CoffsHarbour,9.4,3.4,6.0,ESE,31.0,NW,SE,9.0,17.0,86.0,56.0,1023.0,1022.2,7.0,2.0,18.7,23.4,Yes,Yes
10508,2013-03-20,CoffsHarbour,3.2,4.0,2.3,ENE,33.0,WSW,ESE,15.0,9.0,82.0,60.0,1024.8,1022.4,2.0,7.0,19.1,23.2,Yes,Yes
10514,2013-03-26,CoffsHarbour,0.0,4.0,9.1,ENE,30.0,WNW,ENE,7.0,17.0,84.0,65.0,1020.0,1018.1,3.0,5.0,24.0,26.8,No,No
10515,2013-03-27,CoffsHarbour,0.0,5.0,6.6,NNE,37.0,NW,NNE,6.0,20.0,75.0,75.0,1021.0,1019.2,1.0,7.0,23.6,24.1,No,No
10519,2013-03-31,CoffsHarbour,0.0,4.8,3.0,NNW,35.0,NNW,NW,19.0,13.0,72.0,93.0,1012.3,1010.3,6.0,8.0,22.6,21.4,No,Yes
10520,2013-04-01,CoffsHarbour,6.2,2.6,6.1,SSW,48.0,WSW,S,15.0,31.0,64.0,80.0,1015.0,1014.2,1.0,8.0,21.3,21.0,Yes,No
10521,2013-04-02,CoffsHarbour,1.0,3.0,10.2,WSW,28.0,SW,E,15.0,15.0,72.0,63.0,1015.9,1013.6,1.0,1.0,21.8,24.8,No,No
10522,2013-04-03,CoffsHarbour,0.0,3.6,9.0,S,70.0,SW,S,9.0,22.0,80.0,55.0,1018.3,1017.4,2.0,6.0,21.0,25.3,No,Yes
10527,2013-04-08,CoffsHarbour,0.6,3.6,9.8,SSE,30.0,SW,SE,15.0,15.0,71.0,62.0,1024.4,1022.9,1.0,2.0,20.5,22.9,No,Yes
10528,2013-04-09,CoffsHarbour,1.6,3.8,9.4,ENE,35.0,SW,SSE,17.0,9.0,71.0,65.0,1025.2,1022.3,6.0,7.0,20.8,22.5,Yes,Yes
10529,2013-04-10,CoffsHarbour,51.2,6.8,4.7,ESE,31.0,WSW,S,13.0,17.0,94.0,66.0,1024.3,1021.7,7.0,2.0,17.6,21.3,Yes,Yes
10533,2013-04-14,CoffsHarbour,12.8,1.2,9.2,SW,26.0,WSW,SE,11.0,13.0,74.0,52.0,1014.4,1011.9,4.0,7.0,21.1,24.1,Yes,No
10535,2013-04-16,CoffsHarbour,,1.0,6.9,S,39.0,SSW,SSE,13.0,26.0,74.0,72.0,1012.7,1011.7,4.0,7.0,21.9,22.5,,Yes
10536,2013-04-17,CoffsHarbour,7.6,0.4,6.8,SW,26.0,SW,ESE,17.0,9.0,69.0,71.0,1015.9,1013.3,2.0,7.0,20.9,21.9,Yes,No
10541,2013-04-22,CoffsHarbour,0.0,3.0,9.3,NE,37.0,N,ENE,11.0,26.0,57.0,54.0,1012.5,1008.1,6.0,6.0,22.6,25.7,No,No
10542,2013-04-23,CoffsHarbour,0.0,3.6,10.9,SE,20.0,NW,SE,9.0,13.0,50.0,37.0,1013.5,1011.4,0.0,0.0,21.6,24.3,No,No
10543,2013-04-24,CoffsHarbour,0.0,3.0,10.4,NE,24.0,SSW,ENE,2.0,15.0,64.0,55.0,1019.1,1016.1,1.0,2.0,20.6,22.7,No,No
10547,2013-04-28,CoffsHarbour,0.0,4.0,10.3,NE,31.0,NNW,NNE,7.0,24.0,60.0,61.0,1021.1,1018.6,0.0,0.0,22.5,24.8,No,No
10548,2013-04-29,CoffsHarbour,0.0,2.6,10.2,NE,22.0,NW,NNE,7.0,17.0,62.0,62.0,1023.4,1021.4,7.0,1.0,22.3,25.4,No,No
10549,2013-04-30,CoffsHarbour,0.2,3.2,10.3,NNE,33.0,SE,NE,7.0,24.0,72.0,65.0,1024.1,1022.0,1.0,1.0,21.7,24.2,No,No
10550,2013-05-01,CoffsHarbour,0.0,3.2,9.9,NNE,33.0,NW,NNE,13.0,26.0,66.0,66.0,1020.5,1015.7,1.0,6.0,22.0,24.7,No,No
10555,2013-05-06,CoffsHarbour,0.0,5.0,9.6,S,39.0,SW,S,22.0,22.0,47.0,52.0,1025.1,1022.4,5.0,7.0,19.0,20.7,No,Yes
10556,2013-05-07,CoffsHarbour,9.8,4.6,3.4,SSW,35.0,SW,E,20.0,20.0,68.0,74.0,1027.8,1026.4,7.0,7.0,18.2,17.9,Yes,Yes
10557,2013-05-08,CoffsHarbour,1.8,1.8,7.7,NNE,50.0,SW,SE,15.0,17.0,73.0,68.0,1030.2,1027.7,4.0,7.0,18.5,19.9,Yes,No
10561,2013-05-12,CoffsHarbour,7.6,2.0,7.1,WSW,24.0,WSW,SE,15.0,11.0,81.0,66.0,1027.4,1023.6,4.0,2.0,18.6,20.9,Yes,No
10562,2013-05-13,CoffsHarbour,0.8,1.8,4.1,NNW,35.0,WNW,N,2.0,17.0,94.0,65.0,1021.5,1017.0,7.0,7.0,16.1,21.7,No,No
10563,2013-05-14,CoffsHarbour,0.0,1.8,1.4,N,24.0,NW,S,9.0,9.0,81.0,72.0,1013.4,1010.3,7.0,7.0,18.1,20.5,No,No
10564,2013-05-15,CoffsHarbour,0.4,1.2,7.5,W,20.0,WSW,ENE,15.0,6.0,63.0,53.0,1014.9,1012.2,1.0,6.0,16.8,18.9,No,No
10569,2013-05-20,CoffsHarbour,0.0,3.8,6.0,SSE,22.0,W,SSE,7.0,11.0,67.0,43.0,1019.2,1015.8,6.0,1.0,12.6,17.5,No,No
10570,2013-05-21,CoffsHarbour,0.2,0.4,6.7,NNW,20.0,NW,N,9.0,11.0,68.0,43.0,1018.0,1014.2,7.0,6.0,15.9,21.4,No,No
10571,2013-05-22,CoffsHarbour,0.0,2.4,0.5,W,22.0,NW,NNW,7.0,9.0,81.0,96.0,1014.5,1009.7,7.0,8.0,14.9,14.0,No,Yes
10575,2013-05-26,CoffsHarbour,0.0,7.6,9.5,SW,35.0,SW,S,17.0,15.0,49.0,51.0,1025.3,1023.1,2.0,1.0,18.3,20.6,No,No
10576,2013-05-27,CoffsHarbour,0.0,1.4,9.9,S,56.0,WSW,SSW,13.0,19.0,79.0,56.0,1027.3,1026.5,1.0,3.0,16.4,20.0,No,Yes
10577,2013-05-28,CoffsHarbour,16.4,4.4,5.1,SW,31.0,WSW,E,9.0,19.0,91.0,54.0,1031.5,1029.7,6.0,7.0,16.4,19.9,Yes,No
10578,2013-05-29,CoffsHarbour,0.2,0.4,6.3,ENE,28.0,WNW,ENE,6.0,13.0,92.0,54.0,1032.8,1030.1,6.0,5.0,14.6,20.4,No,Yes
10583,2013-06-03,CoffsHarbour,4.0,2.8,7.2,SSW,67.0,SW,SSW,31.0,33.0,50.0,49.0,1016.7,1016.8,1.0,5.0,17.0,18.0,Yes,No
10584,2013-06-04,CoffsHarbour,0.0,4.0,7.6,SSW,41.0,SW,SSW,26.0,22.0,47.0,53.0,1024.1,1022.6,3.0,6.0,17.5,19.9,No,No
10585,2013-06-05,CoffsHarbour,0.0,3.4,3.4,WSW,20.0,WNW,E,7.0,13.0,88.0,68.0,1026.8,1023.5,7.0,7.0,14.1,19.3,No,No
10589,2013-06-09,CoffsHarbour,15.2,4.2,5.2,WSW,20.0,,SE,0.0,6.0,86.0,67.0,1028.4,1024.9,6.0,7.0,17.3,19.5,Yes,No
10590,2013-06-10,CoffsHarbour,0.0,0.6,1.5,NNW,28.0,NW,WNW,11.0,6.0,85.0,94.0,1023.5,1021.1,7.0,8.0,17.0,16.5,No,Yes
10597,2013-06-17,CoffsHarbour,0.0,0.8,8.2,WSW,33.0,WNW,SSW,7.0,13.0,89.0,62.0,1010.5,1007.3,5.0,1.0,10.7,18.2,No,No
10598,2013-06-18,CoffsHarbour,0.0,1.8,9.5,WSW,31.0,WSW,S,13.0,17.0,58.0,41.0,1012.9,1011.2,1.0,1.0,15.2,18.0,No,No
10599,2013-06-19,CoffsHarbour,0.0,2.6,8.6,SSW,50.0,WSW,SW,24.0,31.0,46.0,47.0,1018.3,1017.6,1.0,5.0,14.3,17.1,No,No
